Slot,,IDs,resources.dcb (File Name),Clean Name,Type
01AE,,EE0851A0EC0D5A2E,KratosArmorLegs_TankSet_Tier02,Viken Waist Guard,
050F,,EE29217251194276,Bestiary_Unlock_Nightmare_Ice,,
014F,,EE6EF1CA223BDA23,ArrowUnlockStage3,,
01C7,,EEA7E31201646AAF,KratosArmorChest_TankSet_Tier03,Defender's Cuirass,
0454,,EEF81B7E130955DE,Tryptich_Surtr,,
00BC,,EF00EFEC55B4096F,NorseMaskFlatBeard,,
010D,,EF1D744E9D61E95A,DisplayBroochAnimal,,
0172,,EF8408EE588F8C52,NiflheimTierTracker,,
027C,,EF9F189823246A8F,KratosArmorWrist_NifSpeedSet_Tier06,Ivaldi's Bracers of Cursed Mist,
0442,,F01C3C1867679A33,Bow_Skill_Deftness_Tier02,,
0314,,F02026361D05E0C5,Perk_Weapon_Muspelheim_Reinforce2,,
0268,,F0FD110D392B49A3,KratosArmorLegs_MspSpeedSet_Tier06_Reinforce2,,
01C9,,F10C51A0EC0D5A2E,KratosArmorLegs_TankSet_Tier03,Defender's Waist Guard,
01CC,,F18D738092E6B007,KratosArmorLegs_TankSet_Tier03_Reinforce1,Defender's Waist Guard Lv2,
0680,,F1B2987CC5F71BE8,WeaponComponent_Blades_Valkyrie01_Reinforce2_NGP,,
01B5,,F1C4860B783953B8,KratosArmorChest_SpeedSet_Tier02,Runic Scaled Spaulders,
030D,,F26CEE4A9FAD85A5,WeaponComponent_Axe_AllStats_Reinforce3,,
01BC,,F2A305EE4689EF22,KratosArmorWrist_SpeedSet_Tier02_Reinforce2,Runic Forearm Bracers Lv3,
0220,,F2C01C8E2DA21CE1,KratosArmorLegs_DamageSet_Tier06_Reinforce1,,
0229,,F2D4154D4647B5FC,KratosArmorLegs_TyrSet_Tier06_Reinforce2,,
0436,,F2DEE30A6C8A94C9,TEMP_Soul_of_the_Wolf,,
0535,,F301C9F98AA3660A,Bestiary_Unlock_Troll_Brenna_Daudi,,
04A4,,F30692FF0F234C2D,OdinWorldTree_Lore,,
0544,,F3B4877DD5DC631C,Bestiary_Unlock_Projection_HelBrood_Tip_02,,
00FE,,F3EFD020A8B12A36,HornExtension,,
0145,,F43853E146D4D156,FastTravelUnlock02,,
0623,,F4EEFA420566FFB1,KratosArmorTrinket_HealthBurst_Reinforce2_NGP,,
0175,,F537248AF3A87362,TravelerFailSafe,,
04C6,,F545BC113F533A59,Bestiary_Unlock_Hel_Fanatic_Bomber,,
03B2,,F5D92A4FF675BB2B,RuneCreator_Unique_BladeWeaponSpecial05,,
0677,,F5E2FBEA34DAC1B8,WeaponComponent_Blades_Muspelheim01_Reinforce2_NGP,,
058D,,F6391DBEC2549302,HEL_VALKYRIE_RUNE,,
050C,,F6CF8D61E0330EE0,Bestiary_Unlock_Nightmare_Possess,,
0208,,F7028B3CEB0AFD89,KratosArmorLegs_SpeedSet_Tier05_Reinforce1,,
0210,,F7618B8C9BE22666,KratosArmorWrist_TankSet_Tier06,Mythic Gaunlets of Vigor,
020C,,F76C47DC02D4A289,KratosArmorChest_DamageSet_Tier05_Reinforce1,,
0222,,F7DC3B7C83D7F6A4,KratosArmorWrist_TyrSet_Tier06,Tyr's Lost Unity Gauntlets,
01C5,,F86300DBEE4B1786,KratosArmorWrist_DamageSet_Tier02_Reinforce2,Wolfskin Bracers Lv3,
0497,,F8AB1F38A1475974,SerpentScroll_Lore,,
0037,,F8E316BD0CC5466C,MaxHealth_Tracker2,,
025C,,F8F789659EC532A0,KratosArmorLegs_MspTankSet_Tier06_Reinforce1,,
0310,,F91FAC8ECCE7FEEB,WeaponComponent_Axe_Cursed_Reinforce2,,
00B5,,F94C1EFCBF0C2E8A,DisplayLostToyTroll,,
055B,,F989BBA28C1DCB94,Bestiary_Unlock_Ancient_DarkSoulEater,,
0351,,F9B694F96F96CFEC,WeaponComponent_Blades_OnHeadshot_DefenseBuff_Reinforce2,,
0432,,F9D9CC2F8D2CE18C,SonPerk_ShockArrow_Potency_Tier02,,
03BE,,F9FAA0A66D38E864,RuneCreator_Tier03_Rare_One_Stat_Condition,,
033E,,FA630AFFEDF66B5B,WeaponComponent_Blades_OnKill_HealthBurst_Reinforce1,,
0416,,FA7DCFD7BC7C81CC,Blades_Tier01_Bare_Node01,,
0078,,FA9E2E3FCAF55223,AsgardianSteel_Tracker3,,
05F7,,FAA5E21E421AC166,KratosArmorLegs_NifSpeedSet_Tier06_Reinforce1_NGP,,
046F,,FAAE61A5F51EE8F8,SM_200_Lore_01,,
001E,,FAB4EF8BFE1E82F5,EnhancedGolemLoot_Tracker3,,
0243,,FAB60FED4E6A0098,KratosArmorWrist_HuldraBrokSet_Tier06_Reinforce2,,
040D,,FB18250C0391B9DF,Axe_Tier02_Melee_Node01,,
0043,,FB2C3CC54231D753,MaxRage_Tracker3,,
03F6,,FB663B72A50C98CD,Axe_Tier01_BareHeavyHold_Upgrade,,
04DD,,FBFE40798ED3190F,Bestiary_Unlock_Seidr_Bandit_Tip_02,,
00F3,,FC7F7EF47ECBF25C,CupGoblet,,
0571,,FC8A6F6A3E018A0F,Bestiary_Unlock_WorldSerpent,,
053B,,FD45D226F8862141,Bestiary_Unlock_Troll_Grendel_the_Frost,,
01E2,,FDA3E31201646AAF,KratosArmorChest_TankSet_Tier04,Plated Volunder Cuirass,
0508,,FDD9BC7539A10BCD,Bestiary_Unlock_DarkOne_Summoner_Tip_02,,
0628,,FDDFABAB19C9BCCC,KratosArmorTrinket_Parry_Reinforce3_NGP,,
0393,,FDECA32BD68BF061,RuneCreator_Unique_Hellheim,,
0379,,FDF263742630D149,Perk_Flat_OnKill_HealthDrain,,
055D,,FDFA6EF5DB0845B6,Bestiary_Unlock_Ancient_Lava,,
050D,,FE6B10F249C35D7F,Bestiary_Unlock_Nightmare_Fire,,
03EF,,FED63F374382EC48,Axe_Tier01_BlockBreak,,
0542,,FEF2A56D374447C4,Bestiary_Unlock_Projection_Brood_Tip_02,,
0252,,FF32BFFDCB4E4ADE,KratosArmorWrist_ValkyrieSet_Tier06_Reinforce1,,
0425,,FF41CC096F6686C7,Blades_Momentum_01,,
036C,,FF4605A8EACB67EA,Perk_Throw_OnHeadshot_Rage_Reinforce2,,
00AE,,FF5CDED816C7C382,LostToyThor,,
014E,,FF6AF1CA223BDA23,ArrowUnlockStage2,,
037E,,FFF73223FC045E9F,Perk_Flat_OnKill_Rage_Reinforce2,,
